,,,Tag Code,,,Reader,Mux,RSSI,,Time
50117,TAG_READ,,c50000000000000000000334,,,1,4,-66,1.52047E+12,1520472150
50118,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,2,-67,1.52047E+12,1520472150
50119,TAG_READ,,c50000000000000000000334,,,1,3,-63,1.52047E+12,1520472151
50120,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,3,-63,1.52047E+12,1520472151
50121,TAG_READ,,c50000000000000000000787,,,1,1,-68,1.52047E+12,1520472151
50122,TAG_READ,,c50000000000000000000883,,,1,1,-69,1.52047E+12,1520472151
50123,TAG_READ,,c50000000000000000000048,,,1,1,-63,1.52047E+12,1520472151
50124,TAG_READ,,c50000000000000000000158,,,1,4,-69,1.52047E+12,1520472151
50125,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,4,-69,1.52047E+12,1520472151
50126,TAG_READ,,c50000000000000000000334,,,1,4,-64,1.52047E+12,1520472151
50127,TAG_READ,,c50000000000000000000610,,,1,4,-67,1.52047E+12,1520472151
50128,TAG_READ,,c50000000000000000000334,,,1,3,-58,1.52047E+12,1520472151
50129,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,3,-67,1.52047E+12,1520472151
50130,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,3,-61,1.52047E+12,1520472151
50131,TAG_READ,,c50000000000000000000334,,,1,3,-65,1.52047E+12,1520472151
50132,TAG_READ,,c50000000000000000000292,,,1,1,-67,1.52047E+12,1520472151
50133,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472151
50134,TAG_READ,,c50000000000000000000655,,,1,1,-71,1.52047E+12,1520472151
50135,TAG_READ,,c50000000000000000000235,,,1,1,-68,1.52047E+12,1520472151
50136,TAG_READ,,c50000000000000000000654,,,1,1,-71,1.52047E+12,1520472151
50137,TAG_READ,,c50000000000000000000883,,,1,1,-71,1.52047E+12,1520472151
50138,TAG_READ,,c50000000000000000000315,,,1,1,-71,1.52047E+12,1520472151
50139,TAG_READ,,c50000000000000000000292,,,1,4,-64,1.52047E+12,1520472151
50140,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,4,-63,1.52047E+12,1520472151
50141,TAG_READ,,c50000000000000000000235,,,1,4,-69,1.52047E+12,1520472151
50142,TAG_READ,,c50000000000000000000334,,,1,4,-67,1.52047E+12,1520472151
50143,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,3,-64,1.52047E+12,1520472151
50144,TAG_READ,,c50000000000000000000334,,,1,3,-67,1.52047E+12,1520472151
50145,TAG_READ,,c50000000000000000000334,,,1,3,-58,1.52047E+12,1520472151
50146,TAG_READ,,c50000000000000000000334,,,1,1,-64,1.52047E+12,1520472151
50147,TAG_READ,,c50000000000000000000235,,,1,1,-69,1.52047E+12,1520472151
50148,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,4,-69,1.52047E+12,1520472151
50149,TAG_READ,,c50000000000000000000334,,,1,4,-64,1.52047E+12,1520472151
50150,TAG_READ,,c50000000000000000000235,,,1,4,-70,1.52047E+12,1520472151
50151,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472151
50152,TAG_READ,,c50000000000000000000787,,,1,4,-65,1.52047E+12,1520472152
50153,TAG_READ,,c50000000000000000000334,,,1,3,-62,1.52047E+12,1520472152
50154,TAG_READ,,c50000000000000000000292,,,1,1,-65,1.52047E+12,1520472152
50155,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520472152
50156,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472152
50157,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,4,-67,1.52047E+12,1520472152
50158,TAG_READ,,abacab000000000000000254,,,1,4,-75,1.52047E+12,1520472152
50159,TAG_READ,,c50000000000000000000710,,,1,4,-66,1.52047E+12,1520472152
50160,TAG_READ,,c50000000000000000000900,,,1,4,-66,1.52047E+12,1520472152
50161,TAG_READ,,c50000000000000000000334,,,1,4,-64,1.52047E+12,1520472152
50162,TAG_READ,,c50000000000000000000334,,,1,4,-60,1.52047E+12,1520472152
50163,TAG_READ,,c50000000000000000000158,,,1,4,-68,1.52047E+12,1520472152
50164,TAG_READ,,c50000000000000000000710,,,1,4,-67,1.52047E+12,1520472152
50165,TAG_READ,,c50000000000000000000048,,,1,4,-63,1.52047E+12,1520472152
50166,TAG_READ,,c50000000000000000000900,,,1,4,-67,1.52047E+12,1520472152
50167,TAG_READ,,c50000000000000000000334,,,1,3,-64,1.52047E+12,1520472152
50168,TAG_READ,,c50000000000000000000158,,,1,4,-67,1.52047E+12,1520472152
50169,TAG_READ,,c50000000000000000000334,,,1,4,-67,1.52047E+12,1520472152
50170,TAG_READ,,c50000000000000000000334,,,1,3,-63,1.52047E+12,1520472153
50171,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52047E+12,1520472153
50172,TAG_READ,,c50000000000000000000235,,,1,1,-65,1.52047E+12,1520472153
50173,TAG_READ,,c50000000000000000000048,,,1,1,-66,1.52047E+12,1520472153
50174,TAG_READ,,c50000000000000000000048,,,1,4,-66,1.52047E+12,1520472153
50175,TAG_READ,,c50000000000000000000158,,,1,4,-67,1.52047E+12,1520472153
50176,TAG_READ,,c50000000000000000000235,,,1,4,-64,1.52047E+12,1520472153
50177,TAG_READ,,c50000000000000000000334,,,1,4,-69,1.52047E+12,1520472153
50178,TAG_READ,,c50000000000000000000048,,,1,1,-66,1.52047E+12,1520472153
50179,TAG_READ,,c50000000000000000000235,,,1,1,-65,1.52047E+12,1520472153
50180,TAG_READ,,c50000000000000000000507,,,1,1,-71,1.52047E+12,1520472153
50181,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520472153
50182,TAG_READ,,c50000000000000000000315,,,1,1,-72,1.52047E+12,1520472153
50183,TAG_READ,,c50000000000000000000315,,,1,4,-71,1.52047E+12,1520472153
50184,TAG_READ,,c50000000000000000000235,,,1,4,-68,1.52047E+12,1520472153
50185,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520472153
50186,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472153
50187,TAG_READ,,c50000000000000000000048,,,1,1,-62,1.52047E+12,1520472154
50188,TAG_READ,,c50000000000000000000710,,,1,1,-67,1.52047E+12,1520472154
50189,TAG_READ,,c50000000000000000000048,,,1,4,-61,1.52047E+12,1520472154
50190,TAG_READ,,c50000000000000000000710,,,1,4,-66,1.52047E+12,1520472154
50191,TAG_READ,,c50000000000000000000048,,,1,1,-62,1.52047E+12,1520472154
50192,TAG_READ,,c50000000000000000000710,,,1,1,-67,1.52047E+12,1520472154
50193,TAG_READ,,c50000000000000000000235,,,1,1,-64,1.52047E+12,1520472154
50194,TAG_READ,,c50000000000000000000292,,,1,1,-69,1.52047E+12,1520472154
50195,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52047E+12,1520472154
50196,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472154
50197,TAG_READ,,c50000000000000000000292,,,1,4,-70,1.52047E+12,1520472154
50198,TAG_READ,,c50000000000000000000235,,,1,1,-64,1.52047E+12,1520472154
50199,TAG_READ,,c50000000000000000000048,,,1,1,-65,1.52047E+12,1520472154
50200,TAG_READ,,c50000000000000000000900,,,1,4,-70,1.52047E+12,1520472154
50201,TAG_READ,,c50000000000000000000292,,,1,4,-66,1.52047E+12,1520472154
50202,TAG_READ,,c50000000000000000000235,,,1,4,-66,1.52047E+12,1520472154
50203,TAG_READ,,c50000000000000000000048,,,1,4,-66,1.52047E+12,1520472154
50204,TAG_READ,,c50000000000000000000048,,,1,1,-66,1.52047E+12,1520472155
50205,TAG_READ,,c50000000000000000000235,,,1,1,-66,1.52047E+12,1520472155
50206,TAG_READ,,c50000000000000000000292,,,1,1,-65,1.52047E+12,1520472155
50207,TAG_READ,,c50000000000000000000334,,,1,4,-69,1.52047E+12,1520472155
50208,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520472155
50209,TAG_READ,,c50000000000000000000710,,,1,4,-71,1.52047E+12,1520472155
50210,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472155
50211,TAG_READ,,c50000000000000000000292,,,1,4,-68,1.52047E+12,1520472155
50212,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472155
50213,TAG_READ,,c50000000000000000000655,,,1,1,-70,1.52047E+12,1520472155
50214,TAG_READ,,c50000000000000000000883,,,1,1,-72,1.52047E+12,1520472155
50215,TAG_READ,,c50000000000000000000235,,,1,1,-70,1.52047E+12,1520472155
50216,TAG_READ,,c50000000000000000000292,,,1,1,-68,1.52047E+12,1520472155
50217,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472155
50218,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520472155
50219,TAG_READ,,c50000000000000000000292,,,1,4,-67,1.52047E+12,1520472155
50220,TAG_READ,,c50000000000000000000235,,,1,4,-69,1.52047E+12,1520472155
50221,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520472155
50222,TAG_READ,,c50000000000000000000292,,,1,1,-66,1.52047E+12,1520472155
50223,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472155
50224,TAG_READ,,c50000000000000000000235,,,1,4,-68,1.52047E+12,1520472155
50225,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520472155
50226,TAG_READ,,c50000000000000000000292,,,1,4,-67,1.52047E+12,1520472155
50227,TAG_READ,,c50000000000000000000883,,,1,1,-69,1.52047E+12,1520472156
50228,TAG_READ,,c50000000000000000000787,,,1,1,-67,1.52047E+12,1520472156
50229,TAG_READ,,c50000000000000000000235,,,1,1,-68,1.52047E+12,1520472156
50230,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52047E+12,1520472156
50231,TAG_READ,,c50000000000000000000292,,,1,1,-71,1.52047E+12,1520472156
50232,TAG_READ,,c50000000000000000000334,,,1,1,-69,1.52047E+12,1520472156
50233,TAG_READ,,c50000000000000000000710,,,1,1,-71,1.52047E+12,1520472156
50234,TAG_READ,,c50000000000000000000334,,,1,4,-66,1.52047E+12,1520472156
50235,TAG_READ,,c50000000000000000000235,,,1,4,-66,1.52047E+12,1520472156
50236,TAG_READ,,c50000000000000000000787,,,1,4,-67,1.52047E+12,1520472156
50237,TAG_READ,,c50000000000000000000710,,,1,4,-71,1.52047E+12,1520472156
50238,TAG_READ,,c50000000000000000000710,,,1,4,-71,1.52047E+12,1520472156
50239,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52047E+12,1520472156
50240,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472156
50241,TAG_READ,,c50000000000000000000334,,,1,4,-68,1.52047E+12,1520472156
50242,TAG_READ,,c50000000000000000000235,,,1,4,-64,1.52047E+12,1520472156
50243,TAG_READ,,c50000000000000000000655,,,1,1,-69,1.52047E+12,1520472157
50244,TAG_READ,,c50000000000000000000710,,,1,1,-70,1.52047E+12,1520472157
50245,TAG_READ,,c50000000000000000000292,,,1,1,-67,1.52047E+12,1520472157
50246,TAG_READ,,c50000000000000000000048,,,1,1,-66,1.52047E+12,1520472157
50247,TAG_READ,,c50000000000000000000315,,,1,1,-67,1.52047E+12,1520472157
50248,TAG_READ,,c50000000000000000000235,,,1,1,-70,1.52047E+12,1520472157
50249,TAG_READ,,c50000000000000000000315,,,1,4,-68,1.52047E+12,1520472157
50250,TAG_READ,,c50000000000000000000292,,,1,4,-69,1.52047E+12,1520472157
50251,TAG_READ,,c50000000000000000000654,,,1,4,-69,1.52047E+12,1520472157
50252,TAG_READ,,c50000000000000000000655,,,1,4,-69,1.52047E+12,1520472157
50253,TAG_READ,,c50000000000000000000710,,,1,4,-69,1.52047E+12,1520472157
50254,TAG_READ,,c50000000000000000000787,,,1,4,-71,1.52047E+12,1520472157
50255,TAG_READ,,c50000000000000000000048,,,1,4,-65,1.52047E+12,1520472157
50256,TAG_READ,,c50000000000000000000511,,,1,4,-73,1.52047E+12,1520472157
50257,TAG_READ,,c50000000000000000000883,,,1,4,-72,1.52047E+12,1520472157
50258,TAG_READ,,c50000000000000000000235,,,1,4,-70,1.52047E+12,1520472157
50259,TAG_READ,,c50000000000000000000292,,,1,1,-66,1.52047E+12,1520472157
50260,TAG_READ,,c50000000000000000000235,,,1,1,-68,1.52047E+12,1520472157
50261,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472157
50262,TAG_READ,,c50000000000000000000655,,,1,1,-71,1.52047E+12,1520472157
50263,TAG_READ,,c50000000000000000000292,,,1,4,-65,1.52047E+12,1520472157
50264,TAG_READ,,c50000000000000000000048,,,1,4,-66,1.52047E+12,1520472157
50265,TAG_READ,,c50000000000000000000235,,,1,4,-68,1.52047E+12,1520472157
50266,TAG_READ,,c50000000000000000000315,,,1,4,-70,1.52047E+12,1520472157
50267,TAG_READ,,c50000000000000000000883,,,1,4,-75,1.52047E+12,1520472157
50268,TAG_READ,,c50000000000000000000710,,,1,1,-71,1.52047E+12,1520472157
50269,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520472157
50270,TAG_READ,,c50000000000000000000235,,,1,4,-66,1.52047E+12,1520472157
50271,TAG_READ,,c50000000000000000000235,,,1,1,-69,1.52047E+12,1520472158
50272,TAG_READ,,c50000000000000000000292,,,1,1,-67,1.52047E+12,1520472158
50273,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472158
50274,TAG_READ,,c50000000000000000000315,,,1,1,-70,1.52047E+12,1520472158
50275,TAG_READ,,c50000000000000000000315,,,1,4,-69,1.52047E+12,1520472158
50276,TAG_READ,,c50000000000000000000292,,,1,4,-65,1.52047E+12,1520472158
50277,TAG_READ,,c50000000000000000000048,,,1,4,-65,1.52047E+12,1520472158
50278,TAG_READ,,c50000000000000000000654,,,1,4,-71,1.52047E+12,1520472158
50279,TAG_READ,,c50000000000000000000235,,,1,4,-68,1.52047E+12,1520472158
50280,TAG_READ,,c50000000000000000000883,,,1,4,-74,1.52047E+12,1520472158
50281,TAG_READ,,c50000000000000000000235,,,1,4,-67,1.52047E+12,1520472158
50282,TAG_READ,,c50000000000000000000292,,,1,4,-65,1.52047E+12,1520472158
50283,TAG_READ,,c50000000000000000000323,,,1,4,-71,1.52047E+12,1520472158
50284,TAG_READ,,c50000000000000000000420,,,1,4,-71,1.52047E+12,1520472158
50285,TAG_READ,,c50000000000000000000334,,,1,4,-71,1.52047E+12,1520472158
50286,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472158
50287,TAG_READ,,c50000000000000000000292,,,1,1,-66,1.52047E+12,1520472158
50288,TAG_READ,,c50000000000000000000883,,,1,1,-69,1.52047E+12,1520472158
50289,TAG_READ,,c50000000000000000000235,,,1,1,-66,1.52047E+12,1520472158
50290,TAG_READ,,c50000000000000000000292,,,1,1,-70,1.52047E+12,1520472158
50291,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52047E+12,1520472158
50292,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520472158
50293,TAG_READ,,c50000000000000000000235,,,1,4,-65,1.52047E+12,1520472158
50294,TAG_READ,,c50000000000000000000883,,,1,4,-71,1.52047E+12,1520472159
50295,TAG_READ,,c50000000000000000000292,,,1,4,-68,1.52047E+12,1520472159
50296,TAG_READ,,c50000000000000000000048,,,1,1,-63,1.52047E+12,1520472159
50297,TAG_READ,,c50000000000000000000710,,,1,1,-69,1.52047E+12,1520472159
50298,TAG_READ,,c50000000000000000000048,,,1,1,-63,1.52047E+12,1520472159
50299,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520472159
50300,TAG_READ,,c50000000000000000000235,,,1,4,-65,1.52047E+12,1520472159
50301,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520472159
50302,TAG_READ,,c50000000000000000000292,,,1,4,-64,1.52047E+12,1520472159
50303,TAG_READ,,c50000000000000000000507,,,1,4,-69,1.52047E+12,1520472159
50304,TAG_READ,,c50000000000000000000292,,,1,1,-67,1.52047E+12,1520472159
50305,TAG_READ,,c50000000000000000000235,,,1,1,-65,1.52047E+12,1520472159
50306,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472159
50307,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472160
50308,TAG_READ,,c50000000000000000000883,,,1,1,-74,1.52047E+12,1520472160
50309,TAG_READ,,c50000000000000000000292,,,1,1,-66,1.52047E+12,1520472160
50310,TAG_READ,,c50000000000000000000235,,,1,1,-69,1.52047E+12,1520472160
50311,TAG_READ,,c50000000000000000000315,,,1,1,-69,1.52047E+12,1520472160
50312,TAG_READ,,c50000000000000000000655,,,1,1,-71,1.52047E+12,1520472160
50313,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472160
50314,TAG_READ,,c50000000000000000000710,,,1,4,-72,1.52047E+12,1520472160
50315,TAG_READ,,c50000000000000000000883,,,1,4,-73,1.52047E+12,1520472160
50316,TAG_READ,,c50000000000000000000315,,,1,4,-67,1.52047E+12,1520472160
50317,TAG_READ,,c50000000000000000000235,,,1,4,-71,1.52047E+12,1520472160
50318,TAG_READ,,c50000000000000000000292,,,1,4,-65,1.52047E+12,1520472160
50319,TAG_READ,,c50000000000000000000654,,,1,4,-73,1.52047E+12,1520472160
50320,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472160
50321,TAG_READ,,c50000000000000000000315,,,1,1,-69,1.52047E+12,1520472160
50322,TAG_READ,,c50000000000000000000292,,,1,1,-66,1.52047E+12,1520472160
50323,TAG_READ,,c50000000000000000000655,,,1,1,-70,1.52047E+12,1520472160
50324,TAG_READ,,c50000000000000000000048,,,1,1,-63,1.52047E+12,1520472160
50325,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472160
50326,TAG_READ,,c50000000000000000000048,,,1,1,-63,1.52047E+12,1520472160
50327,TAG_READ,,c50000000000000000000710,,,1,1,-68,1.52047E+12,1520472160
50328,TAG_READ,,c50000000000000000000235,,,1,4,-65,1.52047E+12,1520472160
50329,TAG_READ,,c50000000000000000000507,,,1,4,-69,1.52047E+12,1520472160
50330,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520472160
50331,TAG_READ,,c50000000000000000000292,,,1,4,-64,1.52047E+12,1520472160
50332,TAG_READ,,c50000000000000000000235,,,1,1,-66,1.52047E+12,1520472161
50333,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472161
50334,TAG_READ,,c50000000000000000000235,,,1,4,-65,1.52047E+12,1520472161
50335,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520472161
50336,TAG_READ,,c50000000000000000000292,,,1,4,-69,1.52047E+12,1520472161
50337,TAG_READ,,c50000000000000000000048,,,1,4,-65,1.52047E+12,1520472161
50338,TAG_READ,,c50000000000000000000235,,,1,4,-65,1.52047E+12,1520472161
50339,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52047E+12,1520472161
50340,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520472161
50341,TAG_READ,,c50000000000000000000883,,,1,1,-69,1.52047E+12,1520472161
50342,TAG_READ,,c50000000000000000000292,,,1,1,-70,1.52047E+12,1520472161
50343,TAG_READ,,c50000000000000000000048,,,1,4,-63,1.52047E+12,1520472161
50344,TAG_READ,,c50000000000000000000048,,,1,1,-61,1.52047E+12,1520472161
50345,TAG_READ,,c50000000000000000000710,,,1,1,-67,1.52047E+12,1520472161
50346,TAG_READ,,c50000000000000000000710,,,1,4,-66,1.52047E+12,1520472161
50347,TAG_READ,,c50000000000000000000048,,,1,4,-60,1.52047E+12,1520472161
50348,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52047E+12,1520472162
50349,TAG_READ,,c50000000000000000000765,,,1,1,-70,1.52047E+12,1520472162
50350,TAG_READ,,c50000000000000000000235,,,1,4,-71,1.52047E+12,1520472162
50351,TAG_READ,,c50000000000000000000883,,,1,4,-75,1.52047E+12,1520472162
50352,TAG_READ,,c50000000000000000000710,,,1,4,-72,1.52047E+12,1520472162
50353,TAG_READ,,c50000000000000000000315,,,1,4,-69,1.52047E+12,1520472162
50354,TAG_READ,,c50000000000000000000292,,,1,4,-68,1.52047E+12,1520472162
50355,TAG_READ,,c50000000000000000000507,,,1,4,-68,1.52047E+12,1520472162
50356,TAG_READ,,c50000000000000000000048,,,1,4,-66,1.52047E+12,1520472162
50357,TAG_READ,,c50000000000000000000235,,,1,1,-70,1.52047E+12,1520472163
50358,TAG_READ,,c50000000000000000000654,,,1,1,-74,1.52047E+12,1520472163
50359,TAG_READ,,c50000000000000000000710,,,1,1,-74,1.52047E+12,1520472163
50360,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472163
50361,TAG_READ,,c50000000000000000000315,,,1,1,-69,1.52047E+12,1520472163
50362,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472163
50363,TAG_READ,,c50000000000000000000323,,,1,4,-72,1.52047E+12,1520472163
50364,TAG_READ,,c50000000000000000000654,,,1,4,-72,1.52047E+12,1520472163
50365,TAG_READ,,c50000000000000000000710,,,1,4,-72,1.52047E+12,1520472163
50366,TAG_READ,,c50000000000000000000235,,,1,4,-71,1.52047E+12,1520472163
50367,TAG_READ,,c50000000000000000000235,,,1,1,-65,1.52047E+12,1520472163
50368,TAG_READ,,c50000000000000000000323,,,1,1,-71,1.52047E+12,1520472163
50369,TAG_READ,,c50000000000000000000292,,,1,1,-66,1.52047E+12,1520472163
50370,TAG_READ,,c50000000000000000000507,,,1,4,-70,1.52047E+12,1520472163
50371,TAG_READ,,c50000000000000000000292,,,1,4,-65,1.52047E+12,1520472163
50372,TAG_READ,,c50000000000000000000235,,,1,4,-67,1.52047E+12,1520472163
50373,TAG_READ,,c50000000000000000000235,,,1,1,-66,1.52047E+12,1520472163
50374,TAG_READ,,c50000000000000000000292,,,1,1,-70,1.52047E+12,1520472163
50375,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52047E+12,1520472163
50376,TAG_READ,,c50000000000000000000883,,,1,1,-71,1.52047E+12,1520472163
50377,TAG_READ,,c50000000000000000000235,,,1,4,-66,1.52047E+12,1520472163
50378,TAG_READ,,c50000000000000000000048,,,1,4,-66,1.52047E+12,1520472163
50379,TAG_READ,,c50000000000000000000507,,,1,4,-67,1.52047E+12,1520472163
50380,TAG_READ,,c50000000000000000000292,,,1,4,-68,1.52047E+12,1520472163
50381,TAG_READ,,c50000000000000000000710,,,1,1,-68,1.52047E+12,1520472164
50382,TAG_READ,,c50000000000000000000710,,,1,4,-67,1.52047E+12,1520472164
50383,TAG_READ,,c50000000000000000000787,,,1,4,-67,1.52047E+12,1520472164
50384,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472164
50385,TAG_READ,,c50000000000000000000710,,,1,4,-71,1.52047E+12,1520472164
50386,TAG_READ,,c50000000000000000000710,,,1,1,-70,1.52047E+12,1520472164
50387,TAG_READ,,c50000000000000000000235,,,1,1,-65,1.52047E+12,1520472164
50388,TAG_READ,,c50000000000000000000048,,,1,1,-66,1.52047E+12,1520472164
50389,TAG_READ,,c50000000000000000000292,,,1,1,-67,1.52047E+12,1520472164
50390,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520472164
50391,TAG_READ,,c50000000000000000000292,,,1,4,-67,1.52047E+12,1520472164
50392,TAG_READ,,c50000000000000000000235,,,1,4,-64,1.52047E+12,1520472164
50393,TAG_READ,,c50000000000000000000507,,,1,4,-70,1.52047E+12,1520472164
50394,TAG_READ,,c50000000000000000000654,,,1,4,-72,1.52047E+12,1520472164
50395,TAG_READ,,c50000000000000000000235,,,1,1,-66,1.52047E+12,1520472165
50396,TAG_READ,,c50000000000000000000048,,,1,1,-62,1.52047E+12,1520472165
50397,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472165
50398,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520472165
50399,TAG_READ,,c50000000000000000000292,,,1,1,-67,1.52047E+12,1520472165
50400,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520472165
50401,TAG_READ,,c50000000000000000000235,,,1,4,-67,1.52047E+12,1520472165
50402,TAG_READ,,c50000000000000000000292,,,1,4,-67,1.52047E+12,1520472165
50403,TAG_READ,,c50000000000000000000420,,,1,4,-70,1.52047E+12,1520472165
50404,TAG_READ,,c50000000000000000000292,,,1,1,-65,1.52047E+12,1520472165
50405,TAG_READ,,c50000000000000000000048,,,1,1,-67,1.52047E+12,1520472165
50406,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520472165
50407,TAG_READ,,c50000000000000000000292,,,1,1,-69,1.52047E+12,1520472166
50408,TAG_READ,,c50000000000000000000235,,,1,1,-64,1.52047E+12,1520472166
50409,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52047E+12,1520472166
50410,TAG_READ,,c50000000000000000000235,,,1,4,-65,1.52047E+12,1520472166
50411,TAG_READ,,c50000000000000000000048,,,1,4,-66,1.52047E+12,1520472166
50412,TAG_READ,,c50000000000000000000507,,,1,4,-67,1.52047E+12,1520472166
50413,TAG_READ,,c50000000000000000000292,,,1,4,-69,1.52047E+12,1520472166
50414,TAG_READ,,c50000000000000000000048,,,1,2,-69,1.52047E+12,1520472166
50415,TAG_READ,,c50000000000000000000292,,,1,1,-69,1.52047E+12,1520472166
50416,TAG_READ,,c50000000000000000000235,,,1,1,-65,1.52047E+12,1520472166
50417,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52047E+12,1520472166
50418,TAG_READ,,c50000000000000000000710,,,1,1,-68,1.52047E+12,1520472166
50419,TAG_READ,,c50000000000000000000048,,,1,1,-63,1.52047E+12,1520472166
50420,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472166
50421,TAG_READ,,c50000000000000000000048,,,1,1,-63,1.52047E+12,1520472166
50423,GPI,,,5,TRUE,,,,1.52047E+12,1520472166
50424,GPI,,,6,TRUE,,,,1.52047E+12,1520472166
